28.6487	8	0	0	7	0.201428	
43.6305	19	0	0	17	0.13576	
89.882	39	0	0	36	0.356181	
90.2515	39	0	0	35	1.1971	
92.1122	40	0	0	35	1.63267	
107.17	55	0	0	49	1.64464	
109.566	58	0	0	51	1.68705	
111.524	60	0	0	52	2.53164	
136.118	72	0	0	63	2.08152	
139.614	75	0	0	65	2.32263	
162.532	90	0	0	79	2.35306	
165.116	91	0	0	79	3.06994	
171.597	92	0	0	79	3.18179	
181.359	93	0	0	79	3.61581	
188.44	94	0	0	79	4.01559	
191.375	95	0	0	79	4.41128	
195.364	96	0	0	79	4.72926	
197.116	97	0	0	79	4.92209	
198.536	97	0	0	78	5.69098	
201.076	98	0	0	78	6.06861	
208.976	100	0	0	79	6.54757	
215.934	101	0	0	79	6.99796	
220.386	102	0	0	79	7.58152	
235.538	103	0	0	79	7.688	
240.371	104	0	0	79	8.3442	
254.852	105	0	0	79	8.5705	
256.946	106	0	0	79	9.0677	
268.189	107	0	0	79	9.37157	
268.264	107	0	0	78	9.64073	
274.584	109	0	0	79	9.7063	
281.17	110	0	0	79	10.3662	
282.397	111	0	0	79	11.2031	
282.944	111	0	0	78	11.9229	
314.323	113	0	0	79	10.9176	
316.319	113	0	0	78	11.5113	
317.194	113	0	0	77	12.2613	
321.404	114	0	0	77	12.8979	
323.877	114	0	0	76	13.6195	
335.954	118	0	0	79	13.2829	
345.815	119	0	0	79	13.8176	
347.829	120	0	0	79	14.625	
357.748	121	0	0	79	14.9759	
365.579	122	0	0	79	15.5498	
367.397	123	0	0	79	15.8757	
369.526	124	0	0	79	16.3993	
376.376	125	0	0	79	16.2351	
378.351	125	0	0	78	16.7719	
379.815	126	0	0	78	16.9966	
380.147	126	0	0	77	17.1261	
380.18	126	0	0	76	18.0903	
384.396	128	0	0	77	18.6172	
386.775	128	0	0	76	19.2355	
388.252	129	0	0	76	19.7771	
396.956	133	0	0	79	19.6601	
405.496	134	0	0	79	19.2897	
410.557	135	0	0	79	19.5561	
412.044	135	0	0	78	20.204	
416.03	137	0	0	79	20.6555	
428.745	138	0	0	79	20.7541	
430.986	139	0	0	79	21.5706	
433.276	139	0	0	78	22.2474	
438.808	141	0	0	79	22.6376	
443.238	142	0	0	79	23.122	
446.497	143	0	0	79	23.0834	
452.082	144	0	0	79	22.9524	
471.668	145	0	0	79	22.7253	
474.448	146	0	0	79	23.384	
476.152	147	0	0	79	23.6089	
488.694	148	0	0	79	23.5721	
502.482	149	0	0	79	23.0617	
514.183	150	0	0	79	23.3037	
520.655	151	0	0	79	23.4731	
523.252	152	0	0	79	24.3211	
524.333	152	0	0	78	25.0842	
534.274	154	0	0	79	24.9593	
538.801	154	0	0	78	25.4872	
540.266	154	0	0	77	26.1849	
541.558	155	0	0	77	26.3734	
545.403	158	0	0	79	26.8883	
547.603	159	0	0	79	27.0649	
562.757	160	0	0	79	26.6355	
568.517	160	0	0	78	26.5915	
581.236	162	0	0	79	26.2212	
599.716	163	0	0	79	25.6252	
601.531	163	0	0	78	25.7055	
608.057	165	0	0	79	25.891	
612.744	166	0	0	79	26.6646	
622.575	167	0	0	79	26.3674	
630.218	168	0	0	79	26.4308	
633.744	169	0	0	79	27.0573	
