28.6487	3	0	0	3	0	0	0	
43.6305	7	0	0	7	0	0	0	
89.882	13	0	0	13	0	0	0	
90.2515	13	0	0	13	0	0	0	
92.1122	13	0	0	12	0.459752	0	0	
107.17	19	0	0	17	0.636511	0	0	
109.566	21	0	0	18	0.700973	0	0	
111.524	22	0	0	19	0.688662	0	0	
136.118	29	0	0	25	0.571528	0	0	
139.614	29	0	0	25	0.557219	0	0	
162.532	32	0	0	26	0.836577	0	0	
165.116	32	0	0	26	0.823482	0	0	
171.597	34	0	0	25	1.02017	0	0	
181.359	37	0	0	26	0.965256	0	0	
188.44	37	0	0	26	0.928983	0	0	
191.375	39	0	0	27	0.914738	0	0	
195.364	39	0	0	26	1.30411	0	0	
197.116	40	0	0	27	1.29251	0	0	
198.536	40	0	0	27	1.28327	0	0	
201.076	41	0	0	28	1.26706	0	0	
208.976	45	0	0	29	1.21916	0	0	
215.934	48	0	0	30	1.17988	0	0	
220.386	49	0	0	30	1.15604	0	0	
235.538	53	0	0	31	1.08167	0	0	
240.371	53	0	0	30	1.87071	0	0	
254.852	54	0	0	31	1.76441	0	0	
256.946	55	0	0	31	2.31708	0	0	
268.189	56	0	0	31	2.90394	0	0	
268.264	56	0	0	31	2.90313	0	0	
274.584	57	0	0	31	3.12377	0	0	
281.17	58	0	0	31	3.93788	0	0	
282.397	60	0	0	32	3.92077	0	0	
282.944	60	0	0	32	3.91319	0	0	
314.323	68	0	0	33	3.70751	0	0	
316.319	68	0	0	32	4.34664	0	0	
317.194	68	0	0	32	4.33464	0	0	
321.404	69	0	0	33	4.27787	0	0	
323.877	69	0	0	33	4.2452	0	0	
335.954	73	0	0	33	4.24563	0	0	
345.815	74	0	0	34	4.12458	0	0	
347.829	74	0	0	33	4.98818	0	0	
357.748	75	0	0	32	5.60627	0	0	
365.579	79	0	0	32	6.38086	0	0	
367.397	79	0	0	32	6.34928	0	0	
369.526	80	0	0	32	6.3127	0	0	
376.376	81	0	0	32	6.33208	0	0	
378.351	81	0	0	32	6.29902	0	0	
379.815	82	0	0	33	6.27474	0	0	
380.147	82	0	0	33	6.26928	0	0	
380.18	82	0	0	33	6.26873	0	0	
384.396	83	0	0	33	6.92526	0	0	
386.775	83	0	0	32	7.61552	0	0	
388.252	84	0	0	33	7.58654	0	0	
396.956	85	0	0	33	7.73682	0	0	
405.496	85	0	0	32	7.61753	0	0	
410.557	88	0	0	33	7.52363	0	0	
412.044	88	0	0	32	8.21488	0	0	
416.03	88	0	0	32	8.13617	0	0	
428.745	90	0	0	31	8.60605	0	0	
430.986	90	0	0	31	8.56132	0	0	
433.276	90	0	0	31	8.51606	0	0	
438.808	91	0	0	31	8.40871	0	0	
443.238	92	0	0	32	8.32466	0	0	
446.497	94	0	0	33	8.26391	0	0	
452.082	95	0	0	33	8.316	0	0	
471.668	96	0	0	34	7.97068	0	0	
474.448	97	0	0	34	7.92396	0	0	
476.152	98	0	0	35	7.89561	0	0	
488.694	101	0	0	34	8.2621	0	0	
502.482	102	0	0	34	8.03539	0	0	
514.183	102	0	0	34	7.85253	0	0	
520.655	103	0	0	33	8.21402	0	0	
