807.38	0	10	0.444444	16.791	10.7112
818.898	0	10	0.44	16.6965	10.7022
827.802	0	10	0.445545	16.6097	10.5871
838.308	0	10	0.45098	16.479	10.4544
842.844	0	10	0.456311	16.5041	10.3981
856.03	0	10	0.451923	16.3092	10.2973
856.301	0	10	0.457143	16.5756	10.294
856.864	0	10	0.462264	16.8464	10.2873
864.718	0	9	0.457944	16.82	10.3205
864.753	0	10	0.453704	17.1962	10.6969
864.767	0	10	0.458716	17.578	10.6967
868.149	0	10	0.463636	17.521	10.6551
874.098	0	10	0.459459	17.4196	10.6004
895.896	0	10	0.455357	17.2272	10.574
904.808	0	10	0.460177	17.1952	10.4698
906.699	0	10	0.464912	17.2312	10.448
918.216	0	10	0.46087	17.1363	10.4381
921.845	0	10	0.465517	17.147	10.3971
927.337	0	10	0.470085	17.0691	10.3355
930.61	0	10	0.474576	17.0798	10.2991
931.962	0	10	0.478992	17.1406	10.2842
934.318	0	10	0.483333	17.3508	10.2582
941.377	0	10	0.479339	17.3082	10.2689
943.566	0	10	0.483607	17.4781	10.245
944.284	0	10	0.487805	17.5394	10.2372
956.281	0	10	0.483871	17.3979	10.1874
958.865	0	10	0.488	17.4539	10.1599
966.397	0	10	0.484127	17.3613	10.1242
984.547	0	9	0.480315	17.1091	10.0055
988.082	0	10	0.476562	17.0787	10.0005
990.742	0	10	0.48062	17.1108	9.97365
1004.44	0	10	0.484615	16.8903	9.8376
1005.47	0	10	0.48855	16.9174	9.82761
1008.97	0	10	0.484848	16.9147	9.84951
1031.59	0	7	0.481203	16.7006	9.79031
1031.76	0	8	0.477612	16.8586	9.94944
1035.82	0	9	0.474074	17.0927	10.2106
1048.41	0	10	0.470588	16.9088	10.1095
1049.42	0	10	0.474453	17.1414	10.0997
1051.55	0	10	0.471014	17.4441	10.4167
1059.6	0	10	0.467626	17.3703	10.3963
1078.1	0	9	0.464286	17.1511	10.2967
1079.52	0	10	0.460993	17.2443	10.399
1085.3	0	10	0.464789	17.2512	10.3437
1094	0	10	0.468531	17.3545	10.2614
1098.97	0	10	0.472222	17.3147	10.215
1107.11	0	10	0.468966	17.2115	10.164
1115.45	0	10	0.472603	17.0998	10.088
1115.75	0	10	0.47619	17.2462	10.0852
1118.07	0	10	0.47973	17.4687	10.0644
1118.48	0	10	0.483221	17.4925	10.0606
1138.08	0	9	0.48	17.2521	9.94825
1142.73	0	10	0.476821	17.5039	10.2297
1143.05	0	10	0.480263	17.551	10.2268
1144.01	0	10	0.48366	17.8123	10.2183
1152.16	0	10	0.487013	17.8664	10.1459
1157.08	0	10	0.490323	17.8005	10.1028
1165.99	0	10	0.487179	17.714	10.075
1170.28	0	10	0.490446	17.7338	10.0381
1185.88	0	10	0.493671	17.583	9.90603
1192.86	0	10	0.490566	17.5593	9.92724
1194.53	0	10	0.4875	17.5786	9.95719
1201.45	0	10	0.484472	17.5356	9.95813
1205.99	0	10	0.481481	18.0656	10.5167
1212.68	0	10	0.478528	18.2312	10.7238
1215.16	0	10	0.481707	18.2108	10.7019
1218.57	0	10	0.484848	18.1934	10.672
1223.68	0	10	0.481928	18.228	10.738
1228.72	0	10	0.48503	18.2208	10.694
1230.46	0	10	0.488095	18.2002	10.6789
1237.87	0	10	0.491124	18.2873	10.6149
1241.19	0	10	0.494118	18.4672	10.5866
1248.27	0	10	0.491228	18.368	10.5321
1250.4	0	10	0.494186	18.7377	10.5141
1253.94	0	10	0.49711	19.0068	10.4845
1261.92	0	10	0.494253	19.1115	10.6431
1265.15	0	10	0.497143	19.079	10.616
1266.34	0	10	0.5	19.097	10.606
1270.06	0	10	0.502825	19.5065	10.5749
1271.19	0	10	0.505618	19.5271	10.5655
1286.08	0	10	0.502793	19.4671	10.6092
1289.56	0	10	0.5	19.6077	10.7737
1309.13	0	10	0.502762	19.4295	10.6126
1312.53	0	10	0.505495	19.486	10.5851
1320.74	0	10	0.508197	19.3881	10.5193
1323.72	0	10	0.51087	19.4123	10.4956
1325.27	0	10	0.513514	19.4135	10.4834
1328.81	0	10	0.516129	19.5653	10.4554
1329.57	0	10	0.518717	19.65	10.4494
1332.89	0	10	0.521277	19.8102	10.4234
1342.77	0	10	0.52381	19.9476	10.3467
1343.89	0	10	0.526316	19.9888	10.3381
1350.01	0	10	0.52356	19.9607	10.3536
1358.62	0	10	0.526042	19.9544	10.288
1369.34	0	10	0.523316	19.8199	10.2292
1385.2	0	10	0.525773	19.7202	10.1121
1399.63	0	10	0.523077	19.528	10.0189
1401.34	0	10	0.52551	19.5336	10.0067
1403.04	0	10	0.527919	19.6116	9.99455
1406.54	0	10	0.525253	19.7098	10.1166
1407.66	0	10	0.527638	19.8406	10.1086
1408.71	0	10	0.53	19.8865	10.101
1418.71	0	10	0.527363	20.0348	10.3183
1418.82	0	10	0.529703	20.0969	10.3175
1436.87	0	10	0.527094	20.074	10.4175
1443	0	10	0.529412	19.9999	10.3732
1452.74	0	10	0.531707	20.0509	10.3037
1463.23	0	10	0.533981	19.9139	10.2298
1478.2	0	10	0.536232	20.0017	10.1263
1496.37	0	10	0.538462	19.8607	10.0033
1516.79	0	9	0.535885	19.6783	9.95355
1517.43	0	10	0.533333	19.6751	9.95444
1523.46	0	10	0.535545	19.6548	9.91504
1524.74	0	10	0.537736	19.6719	9.90672
1525.97	0	10	0.535211	19.7798	10.0226
1532.61	0	10	0.537383	19.7529	9.97915
1571.79	0	8	0.534884	19.3425	9.81232
1572.12	0	9	0.532407	19.386	9.8579
1582.37	0	10	0.529954	19.2941	9.8277
1592.2	0	10	0.53211	19.2481	9.76699
1592.61	0	10	0.534247	19.6772	9.76451
1593.44	0	10	0.536364	19.7115	9.75938
1593.88	0	10	0.538462	19.7545	9.75669
1595.61	0	10	0.540541	19.8649	9.7461
1609.65	0	10	0.538117	20.1663	10.1356
1616.56	0	10	0.535714	20.2964	10.3087
1622.84	0	10	0.537778	20.2313	10.2687
1625.83	0	10	0.539823	20.2121	10.2498
1645.53	0	10	0.537445	20.0016	10.1585
1648.5	0	9	0.535088	20.0195	10.1941
1650.08	0	10	0.532751	20.1654	10.3495
1652.8	0	10	0.534783	20.1592	10.3325
1655.47	0	10	0.536797	20.4201	10.3158
1657.28	0	10	0.538793	20.4349	10.3045
1658.3	0	10	0.540773	20.6301	10.2982
1660.8	0	10	0.542735	20.6036	10.2827
1665.08	0	10	0.544681	20.6592	10.2563
1685.48	0	10	0.54661	20.4106	10.1321
1699.38	0	10	0.544304	20.3451	10.1506
1702.82	0	10	0.542017	20.3862	10.2124
1703.4	0	10	0.543933	20.5042	10.2089
1706.02	0	10	0.545833	20.5896	10.1932
1719.4	0	10	0.543568	20.4378	10.1223
1724.09	0	10	0.545455	20.3905	10.0948
1740.22	0	9	0.54321	20.4046	10.2043
1746.11	0	10	0.540984	20.4771	10.3111
1747.88	0	10	0.542857	20.4767	10.3007
1748.06	0	10	0.544715	20.5992	10.2996
1749.06	0	10	0.546559	21.0345	10.2937
1754.71	0	10	0.548387	21.1401	10.2606
1756.77	0	10	0.550201	21.2082	10.2485
1763.28	0	10	0.552	21.3884	10.2107
1763.34	0	10	0.553785	21.5199	10.2104
1773.26	0	10	0.551587	21.5474	10.3012
1783.31	0	10	0.55336	21.4356	10.2431
1786.75	0	10	0.555118	21.5221	10.2234
1787.2	0	10	0.556863	21.551	10.2208
1788.99	0	10	0.558594	21.5368	10.2106
1792.02	0	10	0.560311	21.5069	10.1934
1797.68	0	10	0.562016	21.5865	10.1612
1800.63	0	10	0.563707	21.5949	10.1446
1803.88	0	10	0.565385	21.5605	10.1263
1810.09	0	10	0.56705	21.5289	10.0916
1814.52	0	10	0.568702	21.5816	10.0669
1819	0	10	0.570342	21.6092	10.0421
1825.66	0	10	0.57197	21.548	10.0055
1849.47	0	9	0.569811	21.4716	10.0777
1861.18	0	10	0.567669	21.376	10.0539
1867.97	0	10	0.569288	21.4198	10.0173
1887.02	0	10	0.567164	21.2362	9.94879
1900.41	0	10	0.568773	21.1237	9.87873
1906.09	0	10	0.57037	21.1209	9.8493
1908.68	0	10	0.571956	21.16	9.8359
1911.41	0	10	0.573529	21.1682	9.82186
1912.7	0	10	0.575092	21.1577	9.81522
1924.31	0	10	0.572993	21.0983	9.82423
1925.26	0	10	0.570909	21.2104	9.94195
1925.35	0	10	0.572464	21.2497	9.94148
1926.14	0	10	0.574007	21.2749	9.93738
1932.02	0	10	0.57554	21.4278	9.90715
1934.5	0	10	0.577061	21.4977	9.89445
1943.53	0	10	0.575	21.4059	9.85647
1949.99	0	10	0.572954	21.3577	9.84656
1952.45	0	10	0.574468	21.3976	9.83414
1953.24	0	10	0.575972	21.3962	9.83016
1959.89	0	10	0.573944	21.3913	9.86444
1968.35	0	10	0.57193	21.3732	9.89597
1972.39	0	10	0.573427	21.3503	9.8757
1974.62	0	10	0.574913	21.3476	9.86455
1976.82	0	10	0.576389	21.4377	9.85355
1991.01	0	10	0.577855	21.312	9.78332
2000.37	0	9	0.575862	21.2823	9.80755
2001.04	0	10	0.573883	21.43	9.95909
2005.78	0	10	0.575342	21.4906	9.93555
2006.48	0	10	0.576792	21.5127	9.93209
2011.22	0	10	0.578231	21.4881	9.9087
2017.16	0	10	0.579661	21.6005	9.87954
2034.46	0	10	0.581081	21.6633	9.79551
2053.03	0	10	0.579125	21.5478	9.78736
2060.49	0	10	0.577181	21.6022	9.88425
2063.09	0	10	0.578595	21.7576	9.87182
2069.78	0	10	0.58	21.709	9.8399
2072.6	0	10	0.581395	21.7041	9.82651
2084.23	0	10	0.582781	21.6114	9.77165
2087.72	0	10	0.584158	21.7308	9.75531
2092.11	0	10	0.585526	21.8862	9.73487
2096.47	0	9	0.583607	21.8919	9.76587
2096.66	0	10	0.581699	21.9112	9.78622
2096.88	0	10	0.583062	21.9347	9.78519
2101.44	0	10	0.584416	21.9529	9.76397
2104.08	0	10	0.585761	22.1248	9.75171
2110.88	0	10	0.587097	22.1711	9.72027
2112.4	0	10	0.588424	22.2327	9.71328
2132.56	0	10	0.586538	22.1242	9.72315
2134.31	0	10	0.587859	22.1536	9.71519
2142.47	0	9	0.585987	22.1229	9.73185
2176.26	0	9	0.584127	21.8116	9.61296
2181.14	0	10	0.582278	21.8214	9.6501
2183.13	0	10	0.583596	21.8125	9.64131
2190.69	0	10	0.584906	21.7674	9.60802
2191.12	0	10	0.586207	21.9503	9.60615
2191.14	0	10	0.5875	21.9595	9.60606
2195.28	0	10	0.588785	21.9935	9.58795
2202.12	0	10	0.590062	22.1556	9.55817
2211.18	0	10	0.588235	22.1242	9.57845
2214.7	0	10	0.589506	22.3085	9.56318
2243.39	0	9	0.587692	22.0328	9.45048
2249.05	0	9	0.58589	22.0341	9.48344
2249.52	0	10	0.584098	22.0601	9.51206
2251.81	0	10	0.585366	22.0459	9.50238
2253.34	0	10	0.586626	22.0632	9.49592
2257.23	0	10	0.587879	22.0396	9.47955
2275.51	0	9	0.586103	21.895	9.43582
2281.06	0	10	0.584337	21.8762	9.44742
2284.87	0	10	0.585586	21.8641	9.43168
2286.33	0	10	0.586826	22.1307	9.42565
2294.02	0	10	0.58806	22.122	9.39404
2303.52	0	10	0.589286	22.0466	9.3553
2314.04	0	9	0.587537	21.9549	9.32122
2321.16	0	9	0.585799	21.9068	9.31196
2336.62	0	8	0.584071	21.7686	9.25707
2339.96	0	9	0.582353	21.7749	9.28122
2352.19	0	7	0.580645	21.6765	9.24776
2352.93	0	7	0.578947	21.7662	9.3414
2353.18	0	8	0.577259	21.7773	9.35385
2353.93	0	9	0.575581	21.7802	9.36063
2354.27	0	10	0.573913	21.8046	9.38687
2355.11	0	10	0.575145	21.8256	9.38353
2367.24	0	9	0.573487	21.7956	9.41728
2376.8	0	8	0.571839	21.7219	9.39342
2379.05	0	8	0.570201	21.7212	9.40439
2391.77	0	7	0.568571	21.7525	9.50115
2397.04	0	8	0.566952	21.7138	9.48938
2398.58	0	9	0.565341	21.7686	9.55209
2413.58	0	9	0.563739	21.6768	9.53619
2417.58	0	10	0.562147	21.7365	9.61599
2419.54	0	9	0.560563	21.7192	9.6085
2421.83	0	9	0.558989	21.7238	9.62454
2451.9	0	8	0.557423	21.5572	9.6063
2454.55	0	9	0.555866	21.6075	9.66955
2473.49	0	10	0.554318	21.4521	9.60548
2476.3	0	10	0.555556	21.4837	9.59457
2480.52	0	10	0.556787	21.5295	9.57826
2482.31	0	10	0.558011	21.5965	9.57134
2485.54	0	10	0.556474	21.57	9.56054
2496.97	0	10	0.554945	21.6831	9.72857
2506.09	0	10	0.553425	21.7095	9.79847
2507.98	0	10	0.554645	21.9546	9.79109
2530	0	10	0.553134	21.7879	9.73024
2537.58	0	10	0.554348	21.7713	9.70114
2545.28	0	10	0.555556	21.8375	9.6718
2551.59	0	10	0.556757	21.8031	9.64789
2555.96	0	10	0.557951	21.7888	9.63141
2563.77	0	9	0.556452	21.7566	9.63617
2564.72	0	10	0.55496	21.9078	9.79194
2568.77	0	10	0.55615	21.9467	9.77651
2574.27	0	10	0.557333	21.9078	9.75562
2580.4	0	10	0.555851	21.988	9.86466
2585.58	0	10	0.557029	21.9625	9.84487
2589.68	0	10	0.558201	21.9356	9.82928
2591.49	0	10	0.559367	21.9867	9.82244
2592.65	0	10	0.557895	22.0005	9.84171
2593.7	0	10	0.559055	22.0017	9.83773
2595.8	0	10	0.560209	21.9913	9.82977
2597.73	0	10	0.561358	21.9799	9.82249
2598.42	0	10	0.5625	22.0183	9.81987
2603.1	0	10	0.563636	22.0345	9.80221
2619.15	0	10	0.564767	21.9449	9.74215
2620.55	0	10	0.565891	22.3106	9.73694
2633.32	0	10	0.56701	22.2161	9.68974
2636.34	0	10	0.565553	22.3187	9.80662
2656.16	0	8	0.564103	22.1721	9.75346
2663.02	0	9	0.56266	22.2133	9.82666
2664.56	0	10	0.561224	22.3595	9.98002
2678.57	0	10	0.562341	22.451	9.92782
2686.21	0	10	0.563452	22.4098	9.89959
2686.36	0	10	0.564557	22.4131	9.89901
2707.43	0	10	0.563131	22.2822	9.86544
2710.67	0	10	0.561713	22.3287	9.92679
2738.46	0	10	0.562814	22.1238	9.82604
2745.21	0	10	0.561404	22.2622	9.99466
2746.98	0	10	0.5625	22.3486	9.98821
2748.35	0	10	0.563591	22.3679	9.98321
2751.63	0	10	0.564677	22.3803	9.97132
2751.75	0	10	0.565757	22.4405	9.97089
2762.83	0	10	0.566832	22.4048	9.93092
2764.59	0	10	0.567901	22.4157	9.92456
2769.87	0	10	0.568966	22.3738	9.90566
2786.27	0	10	0.567568	22.3371	9.94239
2788.29	0	10	0.568627	22.3381	9.9352
2793.93	0	10	0.569682	22.3057	9.91512
2793.94	0	10	0.570732	22.3294	9.91508
2797.14	0	10	0.571776	22.3226	9.90376
2797.54	0	10	0.572816	22.3478	9.90235
2806.45	0	10	0.57385	22.3068	9.87088
2815.36	0	10	0.574879	22.3059	9.83967
2817.8	0	10	0.575904	22.3218	9.83114
2822.15	0	10	0.576923	22.3073	9.81599
2822.5	0	10	0.577938	22.3279	9.81476
2824.43	0	10	0.578947	22.3238	9.80807
2830.25	0	10	0.577566	22.2785	9.78846
2832.36	0	10	0.57619	22.2847	9.80403
2843.78	0	10	0.577197	22.2211	9.76465
2844.46	0	10	0.578199	22.2493	9.76231
2845.08	0	10	0.579196	22.2839	9.76021
2850.22	0	10	0.580189	22.2467	9.74259
2851.07	0	10	0.581176	22.3078	9.7397
2863.3	0	10	0.58216	22.2278	9.6981
2874.78	0	10	0.583138	22.1619	9.65937
2875.21	0	10	0.584112	22.1802	9.6579
2898.15	0	10	0.582751	22.033	9.60979
2922.39	0	9	0.581395	21.8889	9.56874
2926.76	0	9	0.580046	21.8563	9.55462
2946.86	0	9	0.578704	21.7315	9.51366
2961.67	0	10	0.577367	21.7058	9.54906
2983.19	0	8	0.576037	21.6009	9.53187
2986.18	0	9	0.574713	21.5992	9.54227
2994.48	0	10	0.573394	21.5791	9.55556
3000.89	0	10	0.574371	21.5511	9.53515
3011.74	0	10	0.575342	21.5059	9.5008
3024.65	0	10	0.574032	21.4243	9.47042
3029.53	0	10	0.572727	21.6393	9.70471
3035.52	0	10	0.571429	21.6418	9.73067
3043.3	0	10	0.572398	21.5952	9.7058
3058.07	0	8	0.571106	21.4961	9.66421
3060.3	0	9	0.56982	21.5001	9.67682
3063.48	0	10	0.568539	21.492	9.68092
3068.26	0	10	0.569507	21.4604	9.66582
3070.46	0	10	0.57047	21.4913	9.65891
3075.96	0	10	0.569196	21.4574	9.6462
3091.71	0	9	0.567929	21.3838	9.63274
3093.12	0	10	0.566667	21.3803	9.63465
3109.1	0	10	0.56541	21.4163	9.73107
3111.07	0	10	0.566372	21.4058	9.72493
3117.37	0	9	0.565121	21.4435	9.78623
3136.75	0	9	0.563877	21.4068	9.82155
3147.95	0	9	0.562637	21.4256	9.88154
3151.73	0	10	0.561404	21.424	9.89386
3155.19	0	10	0.562363	21.4144	9.88301
3157.86	0	10	0.563319	21.4141	9.87465
3158.5	0	10	0.56427	21.4192	9.87267
3167.2	0	10	0.565217	21.3604	9.84554
3174.2	0	10	0.563991	21.3833	9.89384
3176.06	0	10	0.564935	21.4125	9.88806
3188.79	0	10	0.565875	21.3508	9.84857
3201.09	0	10	0.56681	21.2706	9.81073
3212.84	0	9	0.565591	21.2348	9.81683
3224.79	0	10	0.564378	21.2479	9.87221
3233.36	0	10	0.563169	21.3246	9.97913
3245.01	0	10	0.564103	21.2598	9.94329
3246.89	0	10	0.565032	21.5208	9.93756
3247.8	0	10	0.565957	21.5515	9.93477
3253.57	0	10	0.566879	21.5466	9.91715
3255.16	0	10	0.567797	21.5484	9.9123
3260.23	0	10	0.56871	21.5399	9.8969
3270.55	0	10	0.56962	21.4754	9.86567
3287.67	0	10	0.568421	21.3701	9.82086
3288.48	0	10	0.569328	21.3952	9.81845
3308.78	0	10	0.570231	21.2762	9.75821
3312.08	0	10	0.569038	21.3127	9.80611
3314.09	0	10	0.569937	21.3096	9.80015
3314.77	0	10	0.570833	21.3302	9.79814
3326.37	0	10	0.571726	21.2832	9.76397
3347.77	0	10	0.570539	21.1618	9.71625
3349.46	0	10	0.571429	21.1642	9.71133
3376.3	0	10	0.570248	20.9997	9.63785
3380.56	0	10	0.571134	20.9826	9.62571
3381.52	0	10	0.572016	21.0151	9.62298
3390.06	0	10	0.570842	21.0838	9.72038
3395.31	0	10	0.571721	21.3425	9.70533
3398.39	0	9	0.570552	21.3347	9.70805
3400.29	0	10	0.569388	21.3996	9.77946
3411.2	0	10	0.570265	21.3476	9.74818
3431.76	0	10	0.571138	21.263	9.68978
3456.39	0	8	0.56998	21.1206	9.62986
3458.98	0	9	0.568826	21.1055	9.6234
3464.95	0	9	0.567677	21.1184	9.6561
3468.22	0	10	0.566532	21.104	9.65243
3473.55	0	10	0.567404	21.164	9.63762
3491.8	0	9	0.566265	21.1314	9.66522
3505.79	0	9	0.56513	21.094	9.67358
3506.4	0	10	0.564	21.0985	9.68011
3513.49	0	10	0.56487	21.0641	9.66059
3535.56	0	9	0.563745	20.9369	9.60455
3545.83	0	10	0.562624	20.928	9.6285
3555.63	0	10	0.561508	20.9283	9.65995
3566.94	0	10	0.560396	20.8672	9.63458
3568.14	0	10	0.561265	20.8668	9.63133
3569	0	10	0.56213	20.9872	9.62902
3572.56	0	10	0.562992	21.0326	9.6194
3585.17	0	10	0.563851	20.9899	9.58557
3592.61	0	10	0.562745	20.9508	9.57007
3604.76	0	10	0.563601	20.9037	9.53782
3608.17	0	10	0.564453	20.9091	9.52882
3608.83	0	10	0.563353	20.9053	9.52708
3611.09	0	10	0.562257	20.8977	9.52664
3611.32	0	10	0.563107	20.9708	9.52605
3612.57	0	10	0.563953	21.0123	9.52274
3619.64	0	10	0.564797	20.9723	9.50413
3632.36	0	10	0.563707	20.9117	9.4837
3634.51	0	10	0.564547	20.9162	9.47809
3659.55	0	10	0.563462	20.7848	9.42497
3661.04	0	10	0.564299	20.856	9.42113
3662.49	0	10	0.563218	20.8852	9.4549
3664.86	0	10	0.562141	20.8751	9.45214
3667.97	0	10	0.562977	20.9886	9.44414
3668.81	0	10	0.56381	21.0143	9.44198
3670.66	0	10	0.562738	21.06	9.4935
3705.82	0	8	0.56167	20.9302	9.47347
3712.09	0	9	0.560606	20.9209	9.48348
3712.7	0	10	0.559546	20.9281	9.49255
3722.89	0	10	0.560377	20.9289	9.46657
3723.6	0	10	0.561205	20.9347	9.46477
3748.36	0	10	0.56015	20.8183	9.42414
3758.99	0	10	0.559099	20.7653	9.40343
3760.54	0	10	0.559925	20.7798	9.39956
3768.49	0	9	0.558879	20.7412	9.38494
3768.55	0	10	0.557836	20.7958	9.43976
3771.68	0	10	0.558659	20.8153	9.43191
3773.18	0	10	0.55948	20.9315	9.42818
3780.4	0	10	0.560297	20.9257	9.41017
3784.55	0	10	0.559259	20.9443	9.44142
3799.83	0	8	0.558226	20.9191	9.46248
3800.6	0	9	0.557196	20.9914	9.53715
3801.04	0	10	0.556169	20.9931	9.54017
3802.22	0	10	0.556985	21.042	9.53722
3808.04	0	10	0.555963	21.0312	9.54395
3811.31	0	10	0.554945	21.0447	9.5673
3814.71	0	10	0.555759	21.0313	9.55879
3844.27	0	9	0.554745	20.9176	9.53332
3858.44	0	10	0.553734	20.8547	9.5122
3867.31	0	10	0.554545	20.8084	9.4904
3871.46	0	10	0.555354	20.7946	9.48021
3875.05	0	10	0.556159	20.7826	9.47142
3881.25	0	10	0.555154	20.8214	9.52832
3883.43	0	10	0.555957	20.9507	9.52299
3888.18	0	10	0.556757	20.9355	9.51134
3923.92	0	9	0.555755	20.7485	9.42839
3931.82	0	9	0.554758	20.7162	9.41885
3937.38	0	10	0.553763	20.7034	9.42194
3958.87	0	9	0.552773	20.6045	9.38429
3985.67	0	7	0.551786	20.4902	9.3455
3985.9	0	8	0.550802	20.5356	9.39149
3988.4	0	9	0.549822	20.538	9.4009
3989.81	0	10	0.548845	20.5775	9.44436
3993.52	0	10	0.549645	20.5856	9.43559
3994.74	0	10	0.550442	20.616	9.43271
3996.83	0	10	0.551237	20.6311	9.42778
4027.31	0	8	0.550265	20.5065	9.38793
4030.68	0	8	0.549296	20.614	9.50476
4037.58	0	9	0.54833	20.5967	9.50641
4046.52	0	10	0.547368	20.5802	9.51443
4047.41	0	10	0.548161	20.6089	9.51234
4047.92	0	10	0.548951	20.7653	9.51114
4052.45	0	10	0.547993	20.7471	9.50551
4052.64	0	10	0.54878	20.7585	9.50507
4058.59	0	10	0.549565	20.7455	9.49113
4066.51	0	10	0.550347	20.7251	9.47265
4071.52	0	10	0.551127	20.7331	9.46099
4094.88	0	8	0.550173	20.617	9.40924
4105.37	0	8	0.549223	20.5656	9.38645
4106.46	0	9	0.548276	20.5785	9.40229
4110.03	0	9	0.547332	20.5912	9.42474
4128.54	0	9	0.546392	20.5225	9.40608
4137.08	0	10	0.545455	20.4846	9.39119
4155.26	0	10	0.544521	20.4033	9.3584
4163.83	0	9	0.54359	20.3791	9.35698
4164.33	0	9	0.542662	20.4196	9.39873
4175.36	0	9	0.541738	20.3702	9.37841
4179.52	0	9	0.540816	20.39	9.40924
4189.5	0	9	0.539898	20.3462	9.39161
4191.8	0	9	0.538983	20.3904	9.44181
4202.34	0	9	0.538071	20.3431	9.42198
4208.15	0	10	0.537162	20.4331	9.52704
4212.14	0	10	0.536256	20.5077	9.61194
4212.17	0	10	0.537037	20.5527	9.61186
